,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
130,0.031623,Trametinib,cytosolic,-0.0475523955793,2.63536086268e-27,2116603.5,24,8.85E-25,4,5
131,0.1,Trametinib,cytosolic,-0.0359856247696,2.16867600812e-15,1913413.0,24,7.29E-13,5,6
132,0.31623,Trametinib,cytosolic,-0.0255267023454,5.97178549385e-08,2508269.5,24,2.01E-05,6,7
133,0.0003,Trametinib,cytosolic,-0.0207469675526,3.58713540487e-21,30221429.0,48,1.21E-18,7,8
134,0.001,Trametinib,cytosolic,-0.0167103420846,6.4823871123e-11,23734258.0,48,2.18E-08,8,9
135,0.0031623,Trametinib,cytosolic,0.000809602953346,0.171476397447,16865656.5,48,1,9,10
136,0.01,Trametinib,cytosolic,-0.00208321398609,0.468679946064,9477798.0,48,1,10,11
137,0.031623,Trametinib,cytosolic,-0.023991491866,4.15882981231e-09,7190688.5,48,1.40E-06,11,12
138,0.1,Trametinib,cytosolic,-0.0148367999619,1.46033558539e-06,8807050.5,48,4.91E-04,12,13
139,0.31623,Trametinib,cytosolic,0.00159393806129,0.425639059935,7801974.0,48,1,13,14
140,0.0003,Trametinib,cytosolic,0.0476348655699,1.73948007431e-130,239339814.0,72,5.84E-128,14,15
141,0.001,Trametinib,cytosolic,-0.000628126786755,0.159906597423,221325843.5,72,1,15,16
142,0.0031623,Trametinib,cytosolic,0.0304918595928,2.70740074116e-23,64720230.0,72,9.10E-21,16,17
143,0.01,Trametinib,cytosolic,0.0294887091421,4.13128995592e-10,40719679.0,72,1.39E-07,17,18
144,0.031623,Trametinib,cytosolic,-0.015982330573,5.97826332094e-10,51339658.0,72,2.01E-07,18,19
145,0.1,Trametinib,cytosolic,0.00552171317332,0.438520171539,25455518.0,72,1,19,20
146,0.31623,Trametinib,cytosolic,0.0229033454426,1.19637919758e-06,29934673.0,72,4.02E-04,20,21
147,0.01,Vorinostat,cytosolic,-0.0309916802271,2.38429341552e-13,2509522.0,24,8.01E-11,0,1
148,0.031623,Vorinostat,cytosolic,0.0129549175597,0.000269227283183,3157575.5,24,9.05E-02,1,2
149,0.1,Vorinostat,cytosolic,0.0101341422197,0.000984055384106,2731952.0,24,3.31E-01,2,3
150,0.31623,Vorinostat,cytosolic,-0.0332686180694,2.10251968729e-12,1968804.0,24,7.06E-10,3,4
151,1.0,Vorinostat,cytosolic,0.018459185827,2.28888408883e-07,2476150.0,24,7.69E-05,4,5
152,3.1623,Vorinostat,cytosolic,0.0194928253382,6.7440634024e-06,2160006.0,24,2.27E-03,5,6
153,10.0,Vorinostat,cytosolic,0.00890895645934,0.0582957474016,1694327.5,24,1,6,7
154,0.01,Vorinostat,cytosolic,-0.013045900132,1.93008893299e-09,33293033.0,48,6.49E-07,7,8
155,0.031623,Vorinostat,cytosolic,0.00582595358842,0.0359762996367,36110069.5,48,1,8,9
156,0.1,Vorinostat,cytosolic,-0.00184441155383,0.43118185665,32991454.5,48,1,9,10
157,0.31623,Vorinostat,cytosolic,-0.0107716038474,7.61852187782e-07,23879681.0,48,2.56E-04,10,11
158,1.0,Vorinostat,cytosolic,0.0285076805599,3.72936941739e-18,13908005.5,48,1.25E-15,11,12
159,3.1623,Vorinostat,cytosolic,0.0367745171715,4.06906821612e-13,6802291.5,48,1.37E-10,12,13
160,10.0,Vorinostat,cytosolic,0.0129240620607,0.00835597189211,4693504.5,48,1,13,14
161,0.01,Vorinostat,cytosolic,0.0164504021128,9.35127477364e-24,302690579.0,72,3.14E-21,14,15
162,0.031623,Vorinostat,cytosolic,0.0106624986045,5.38246428318e-10,327908557.0,72,1.81E-07,15,16
163,0.1,Vorinostat,cytosolic,-0.0112955930146,7.77121882277e-14,268090679.0,72,2.61E-11,16,17
164,0.31623,Vorinostat,cytosolic,0.0123794432799,5.16556999796e-11,208269304.5,72,1.74E-08,17,18
165,1.0,Vorinostat,cytosolic,0.0403034448423,1.60241833431e-41,71910813.5,72,5.38E-39,18,19
166,3.1623,Vorinostat,cytosolic,0.102300166736,7.0640746719e-45,12636793.0,72,2.37E-42,19,20
167,10.0,Vorinostat,cytosolic,-0.0183844239223,1.79994853182e-15,78760847.5,72,6.05E-13,20,21
