,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
148,0.031623,Vorinostat,nuclear,-0.0123345690845,0.476507229112,3361616.5,24h,1.0,148,149
149,0.1,Vorinostat,nuclear,0.0697915702619,7.4900848533e-16,2463921.5,24h,2.51666851071e-13,149,150
150,0.31623,Vorinostat,nuclear,-0.165674479782,9.46410445737e-63,1501350.0,24h,3.17993909768e-60,150,151
151,1.0,Vorinostat,nuclear,-0.478404036386,0.0,576517.0,24h,0.0,151,152
152,3.1623,Vorinostat,nuclear,-0.340579279482,1.94237357277e-204,884501.5,24h,6.52637520452e-202,152,153
153,10.0,Vorinostat,nuclear,-0.193277099713,5.24219903005e-63,1070780.5,24h,1.7613788741e-60,153,154
154,0.01,Vorinostat,nuclear,0.0138046249803,2.73870997527e-05,33946829.0,48h,0.0092020655169,154,155
155,0.031623,Vorinostat,nuclear,0.0257515684192,1.42617918671e-08,34757662.0,48h,4.79196206734e-06,155,156
156,0.1,Vorinostat,nuclear,-0.0147722222177,4.27775107581e-16,30327954.0,48h,1.43732436147e-13,156,157
157,0.31623,Vorinostat,nuclear,-0.0332100418464,4.7609582257e-19,22713522.5,48h,1.59968196384e-16,157,158
158,1.0,Vorinostat,nuclear,-0.246035247405,0.0,7083878.0,48h,0.0,158,159
159,3.1623,Vorinostat,nuclear,-0.323044152874,8.15403333925e-267,2559847.0,48h,2.73975520199e-264,159,160
160,10.0,Vorinostat,nuclear,0.0650162858487,3.57569927864e-05,4503542.0,48h,0.0120143495762,160,161
161,0.01,Vorinostat,nuclear,0.0244121897663,1.47449147096e-38,297234402.0,72h,4.95429134244e-36,161,162
162,0.031623,Vorinostat,nuclear,0.0494091261376,2.54080325349e-128,293567093.5,72h,8.53709893171e-126,162,163
163,0.1,Vorinostat,nuclear,0.0343126955102,3.70701507185e-43,257274024.5,72h,1.24555706414e-40,163,164
164,0.31623,Vorinostat,nuclear,0.0674377356483,1.40149496482e-122,183152230.5,72h,4.70902308179e-120,164,165
165,1.0,Vorinostat,nuclear,-0.0680535230551,1.98827327794e-47,71064159.0,72h,6.68059821388e-45,165,166
166,3.1623,Vorinostat,nuclear,0.185417948492,6.22146453994e-46,12568684.0,72h,2.09041208542e-43,166,167
167,10.0,Vorinostat,nuclear,-6.6107584558,0.0,16748317.5,72h,0.0,167,168
